medialorbitofrontal R-inferiorparietal R
parsorbitalis R-inferiorparietal R
caudalmiddlefrontal R-inferiorparietal R
parsopercularis R-inferiorparietal R
parstriangularis R-inferiorparietal R
rostralmiddlefrontal R-inferiorparietal R
superiorfrontal R-inferiorparietal R
bankssts R-inferiorparietal R
entorhinal R-inferiorparietal R
fusiform R-inferiorparietal R
inferiortemporal R-inferiorparietal R
insula R-inferiorparietal R
middletemporal R-inferiorparietal R
parahippocampal R-inferiorparietal R
superiortemporal R-inferiorparietal R
temporalpole R-inferiorparietal R
transversetemporal R-inferiorparietal R
caudalanteriorcingulate L-precuneus R
isthmuscingulate L-precuneus R
posteriorcingulate L-precuneus R
rostralanteriorcingulate L-precuneus R
frontalpole L-precuneus R
lateralorbitofrontal L-precuneus R
medialorbitofrontal L-precuneus R
parsorbitalis L-precuneus R
caudalmiddlefrontal L-precuneus R
parsopercularis L-precuneus R
parstriangularis L-precuneus R
rostralmiddlefrontal L-precuneus R
superiorfrontal L-precuneus R
bankssts L-precuneus R
entorhinal L-precuneus R
fusiform L-precuneus R
inferiortemporal L-precuneus R
insula L-precuneus R
middletemporal L-precuneus R
parahippocampal L-precuneus R
superiortemporal L-precuneus R
temporalpole L-precuneus R
transversetemporal L-precuneus R
inferiorparietal L-precuneus R
precuneus L-precuneus R
superiorparietal L-precuneus R
supramarginal L-precuneus R
paracentral L-precuneus R
postcentral L-precuneus R
precentral L-precuneus R
cuneus L-precuneus R
lateraloccipital L-precuneus R
lingual L-precuneus R
pericalcarine L-precuneus R
caudalanteriorcingulate R-precuneus R
isthmuscingulate R-precuneus R
posteriorcingulate R-precuneus R
rostralanteriorcingulate R-precuneus R
frontalpole R-precuneus R
lateralorbitofrontal R-precuneus R
medialorbitofrontal R-precuneus R
parsorbitalis R-precuneus R
caudalmiddlefrontal R-precuneus R
parsopercularis R-precuneus R
parstriangularis R-precuneus R
rostralmiddlefrontal R-precuneus R
superiorfrontal R-precuneus R
bankssts R-precuneus R
entorhinal R-precuneus R
fusiform R-precuneus R
inferiortemporal R-precuneus R
insula R-precuneus R
middletemporal R-precuneus R
parahippocampal R-precuneus R
superiortemporal R-precuneus R
temporalpole R-precuneus R
transversetemporal R-precuneus R
inferiorparietal R-precuneus R
caudalanteriorcingulate L-superiorparietal R
isthmuscingulate L-superiorparietal R
posteriorcingulate L-superiorparietal R
rostralanteriorcingulate L-superiorparietal R
frontalpole L-superiorparietal R
lateralorbitofrontal L-superiorparietal R
medialorbitofrontal L-superiorparietal R
parsorbitalis L-superiorparietal R
caudalmiddlefrontal L-superiorparietal R
parsopercularis L-superiorparietal R
parstriangularis L-superiorparietal R
rostralmiddlefrontal L-superiorparietal R
superiorfrontal L-superiorparietal R
bankssts L-superiorparietal R
entorhinal L-superiorparietal R
fusiform L-superiorparietal R
inferiortemporal L-superiorparietal R
insula L-superiorparietal R
middletemporal L-superiorparietal R
parahippocampal L-superiorparietal R
superiortemporal L-superiorparietal R
temporalpole L-superiorparietal R
transversetemporal L-superiorparietal R
inferiorparietal L-superiorparietal R
precuneus L-superiorparietal R
superiorparietal L-superiorparietal R
supramarginal L-superiorparietal R
paracentral L-superiorparietal R
postcentral L-superiorparietal R
precentral L-superiorparietal R
cuneus L-superiorparietal R
lateraloccipital L-superiorparietal R
lingual L-superiorparietal R
pericalcarine L-superiorparietal R
caudalanteriorcingulate R-superiorparietal R
isthmuscingulate R-superiorparietal R
posteriorcingulate R-superiorparietal R
rostralanteriorcingulate R-superiorparietal R
frontalpole R-superiorparietal R
lateralorbitofrontal R-superiorparietal R
medialorbitofrontal R-superiorparietal R
parsorbitalis R-superiorparietal R
caudalmiddlefrontal R-superiorparietal R
parsopercularis R-superiorparietal R
parstriangularis R-superiorparietal R
rostralmiddlefrontal R-superiorparietal R
superiorfrontal R-superiorparietal R
bankssts R-superiorparietal R
entorhinal R-superiorparietal R
fusiform R-superiorparietal R
inferiortemporal R-superiorparietal R
insula R-superiorparietal R
middletemporal R-superiorparietal R
parahippocampal R-superiorparietal R
superiortemporal R-superiorparietal R
temporalpole R-superiorparietal R
transversetemporal R-superiorparietal R
inferiorparietal R-superiorparietal R
precuneus R-superiorparietal R
caudalanteriorcingulate L-supramarginal R
isthmuscingulate L-supramarginal R
posteriorcingulate L-supramarginal R
rostralanteriorcingulate L-supramarginal R
frontalpole L-supramarginal R
lateralorbitofrontal L-supramarginal R
medialorbitofrontal L-supramarginal R
parsorbitalis L-supramarginal R
caudalmiddlefrontal L-supramarginal R
parsopercularis L-supramarginal R
parstriangularis L-supramarginal R
rostralmiddlefrontal L-supramarginal R
superiorfrontal L-supramarginal R
bankssts L-supramarginal R
entorhinal L-supramarginal R
fusiform L-supramarginal R
inferiortemporal L-supramarginal R
insula L-supramarginal R
middletemporal L-supramarginal R
parahippocampal L-supramarginal R
superiortemporal L-supramarginal R
temporalpole L-supramarginal R
transversetemporal L-supramarginal R
inferiorparietal L-supramarginal R
precuneus L-supramarginal R
superiorparietal L-supramarginal R
supramarginal L-supramarginal R
paracentral L-supramarginal R
postcentral L-supramarginal R
precentral L-supramarginal R
cuneus L-supramarginal R
lateraloccipital L-supramarginal R
lingual L-supramarginal R
pericalcarine L-supramarginal R
caudalanteriorcingulate R-supramarginal R
isthmuscingulate R-supramarginal R
posteriorcingulate R-supramarginal R
rostralanteriorcingulate R-supramarginal R
frontalpole R-supramarginal R
lateralorbitofrontal R-supramarginal R
medialorbitofrontal R-supramarginal R
parsorbitalis R-supramarginal R
caudalmiddlefrontal R-supramarginal R
parsopercularis R-supramarginal R
parstriangularis R-supramarginal R
rostralmiddlefrontal R-supramarginal R
superiorfrontal R-supramarginal R
bankssts R-supramarginal R
entorhinal R-supramarginal R
fusiform R-supramarginal R
inferiortemporal R-supramarginal R
insula R-supramarginal R
middletemporal R-supramarginal R
parahippocampal R-supramarginal R
superiortemporal R-supramarginal R
temporalpole R-supramarginal R
transversetemporal R-supramarginal R
inferiorparietal R-supramarginal R
precuneus R-supramarginal R
superiorparietal R-supramarginal R
caudalanteriorcingulate L-paracentral R
isthmuscingulate L-paracentral R
posteriorcingulate L-paracentral R
rostralanteriorcingulate L-paracentral R
frontalpole L-paracentral R
lateralorbitofrontal L-paracentral R
medialorbitofrontal L-paracentral R
parsorbitalis L-paracentral R
caudalmiddlefrontal L-paracentral R
parsopercularis L-paracentral R
parstriangularis L-paracentral R
rostralmiddlefrontal L-paracentral R
superiorfrontal L-paracentral R
bankssts L-paracentral R
entorhinal L-paracentral R
fusiform L-paracentral R
inferiortemporal L-paracentral R
insula L-paracentral R
middletemporal L-paracentral R
parahippocampal L-paracentral R
superiortemporal L-paracentral R
temporalpole L-paracentral R
transversetemporal L-paracentral R
inferiorparietal L-paracentral R
precuneus L-paracentral R
superiorparietal L-paracentral R
supramarginal L-paracentral R
paracentral L-paracentral R
postcentral L-paracentral R
precentral L-paracentral R
cuneus L-paracentral R
lateraloccipital L-paracentral R
lingual L-paracentral R
pericalcarine L-paracentral R
caudalanteriorcingulate R-paracentral R
isthmuscingulate R-paracentral R
posteriorcingulate R-paracentral R
rostralanteriorcingulate R-paracentral R
frontalpole R-paracentral R
lateralorbitofrontal R-paracentral R
medialorbitofrontal R-paracentral R
parsorbitalis R-paracentral R
caudalmiddlefrontal R-paracentral R
parsopercularis R-paracentral R
parstriangularis R-paracentral R
rostralmiddlefrontal R-paracentral R
superiorfrontal R-paracentral R
bankssts R-paracentral R
entorhinal R-paracentral R
fusiform R-paracentral R
inferiortemporal R-paracentral R
insula R-paracentral R
middletemporal R-paracentral R
parahippocampal R-paracentral R
superiortemporal R-paracentral R
temporalpole R-paracentral R
transversetemporal R-paracentral R
inferiorparietal R-paracentral R
precuneus R-paracentral R
superiorparietal R-paracentral R
supramarginal R-paracentral R
caudalanteriorcingulate L-postcentral R
isthmuscingulate L-postcentral R
posteriorcingulate L-postcentral R
rostralanteriorcingulate L-postcentral R
frontalpole L-postcentral R
lateralorbitofrontal L-postcentral R
medialorbitofrontal L-postcentral R
parsorbitalis L-postcentral R
caudalmiddlefrontal L-postcentral R
parsopercularis L-postcentral R
parstriangularis L-postcentral R
rostralmiddlefrontal L-postcentral R
superiorfrontal L-postcentral R
bankssts L-postcentral R
entorhinal L-postcentral R
fusiform L-postcentral R
inferiortemporal L-postcentral R
insula L-postcentral R
middletemporal L-postcentral R
parahippocampal L-postcentral R
superiortemporal L-postcentral R
temporalpole L-postcentral R
transversetemporal L-postcentral R
inferiorparietal L-postcentral R
precuneus L-postcentral R
superiorparietal L-postcentral R
supramarginal L-postcentral R
paracentral L-postcentral R
postcentral L-postcentral R
precentral L-postcentral R
cuneus L-postcentral R
lateraloccipital L-postcentral R
lingual L-postcentral R
pericalcarine L-postcentral R
caudalanteriorcingulate R-postcentral R
isthmuscingulate R-postcentral R
posteriorcingulate R-postcentral R
rostralanteriorcingulate R-postcentral R
frontalpole R-postcentral R
lateralorbitofrontal R-postcentral R
medialorbitofrontal R-postcentral R
parsorbitalis R-postcentral R
caudalmiddlefrontal R-postcentral R
parsopercularis R-postcentral R
parstriangularis R-postcentral R
rostralmiddlefrontal R-postcentral R
superiorfrontal R-postcentral R
bankssts R-postcentral R
entorhinal R-postcentral R
fusiform R-postcentral R
inferiortemporal R-postcentral R
insula R-postcentral R
middletemporal R-postcentral R
parahippocampal R-postcentral R
superiortemporal R-postcentral R
temporalpole R-postcentral R
transversetemporal R-postcentral R
inferiorparietal R-postcentral R
precuneus R-postcentral R
superiorparietal R-postcentral R
supramarginal R-postcentral R
paracentral R-postcentral R
caudalanteriorcingulate L-precentral R
isthmuscingulate L-precentral R
posteriorcingulate L-precentral R
rostralanteriorcingulate L-precentral R
frontalpole L-precentral R
lateralorbitofrontal L-precentral R
medialorbitofrontal L-precentral R
parsorbitalis L-precentral R
caudalmiddlefrontal L-precentral R
parsopercularis L-precentral R
parstriangularis L-precentral R
rostralmiddlefrontal L-precentral R
superiorfrontal L-precentral R
bankssts L-precentral R
entorhinal L-precentral R
fusiform L-precentral R
inferiortemporal L-precentral R
insula L-precentral R
middletemporal L-precentral R
parahippocampal L-precentral R
superiortemporal L-precentral R
temporalpole L-precentral R
transversetemporal L-precentral R
inferiorparietal L-precentral R
precuneus L-precentral R
superiorparietal L-precentral R
supramarginal L-precentral R
paracentral L-precentral R
postcentral L-precentral R
precentral L-precentral R
cuneus L-precentral R
lateraloccipital L-precentral R
lingual L-precentral R
pericalcarine L-precentral R
caudalanteriorcingulate R-precentral R
isthmuscingulate R-precentral R
posteriorcingulate R-precentral R
rostralanteriorcingulate R-precentral R
frontalpole R-precentral R
lateralorbitofrontal R-precentral R
medialorbitofrontal R-precentral R
parsorbitalis R-precentral R
caudalmiddlefrontal R-precentral R
parsopercularis R-precentral R
parstriangularis R-precentral R
rostralmiddlefrontal R-precentral R
superiorfrontal R-precentral R
bankssts R-precentral R
entorhinal R-precentral R
fusiform R-precentral R
inferiortemporal R-precentral R
insula R-precentral R
middletemporal R-precentral R
parahippocampal R-precentral R
superiortemporal R-precentral R
temporalpole R-precentral R
transversetemporal R-precentral R
inferiorparietal R-precentral R
precuneus R-precentral R
superiorparietal R-precentral R
supramarginal R-precentral R
paracentral R-precentral R
postcentral R-precentral R
caudalanteriorcingulate L-cuneus R
isthmuscingulate L-cuneus R
posteriorcingulate L-cuneus R
rostralanteriorcingulate L-cuneus R
frontalpole L-cuneus R
lateralorbitofrontal L-cuneus R
medialorbitofrontal L-cuneus R
parsorbitalis L-cuneus R
caudalmiddlefrontal L-cuneus R
parsopercularis L-cuneus R
parstriangularis L-cuneus R
rostralmiddlefrontal L-cuneus R
superiorfrontal L-cuneus R
bankssts L-cuneus R
entorhinal L-cuneus R
fusiform L-cuneus R
inferiortemporal L-cuneus R
insula L-cuneus R
middletemporal L-cuneus R
parahippocampal L-cuneus R
superiortemporal L-cuneus R
temporalpole L-cuneus R
transversetemporal L-cuneus R
inferiorparietal L-cuneus R
precuneus L-cuneus R
superiorparietal L-cuneus R
supramarginal L-cuneus R
paracentral L-cuneus R
postcentral L-cuneus R
precentral L-cuneus R
cuneus L-cuneus R
lateraloccipital L-cuneus R
lingual L-cuneus R
pericalcarine L-cuneus R
caudalanteriorcingulate R-cuneus R
isthmuscingulate R-cuneus R
posteriorcingulate R-cuneus R
rostralanteriorcingulate R-cuneus R
frontalpole R-cuneus R
lateralorbitofrontal R-cuneus R
medialorbitofrontal R-cuneus R
parsorbitalis R-cuneus R
caudalmiddlefrontal R-cuneus R
parsopercularis R-cuneus R
parstriangularis R-cuneus R
rostralmiddlefrontal R-cuneus R
superiorfrontal R-cuneus R
bankssts R-cuneus R
entorhinal R-cuneus R
fusiform R-cuneus R
inferiortemporal R-cuneus R
insula R-cuneus R
middletemporal R-cuneus R
parahippocampal R-cuneus R
superiortemporal R-cuneus R
temporalpole R-cuneus R
transversetemporal R-cuneus R
inferiorparietal R-cuneus R
precuneus R-cuneus R
superiorparietal R-cuneus R
supramarginal R-cuneus R
paracentral R-cuneus R
postcentral R-cuneus R
precentral R-cuneus R
caudalanteriorcingulate L-lateraloccipital R
isthmuscingulate L-lateraloccipital R
posteriorcingulate L-lateraloccipital R
rostralanteriorcingulate L-lateraloccipital R
frontalpole L-lateraloccipital R
lateralorbitofrontal L-lateraloccipital R
medialorbitofrontal L-lateraloccipital R
parsorbitalis L-lateraloccipital R
caudalmiddlefrontal L-lateraloccipital R
parsopercularis L-lateraloccipital R
parstriangularis L-lateraloccipital R
rostralmiddlefrontal L-lateraloccipital R
superiorfrontal L-lateraloccipital R
bankssts L-lateraloccipital R
entorhinal L-lateraloccipital R
fusiform L-lateraloccipital R
inferiortemporal L-lateraloccipital R
insula L-lateraloccipital R
middletemporal L-lateraloccipital R
parahippocampal L-lateraloccipital R
superiortemporal L-lateraloccipital R
temporalpole L-lateraloccipital R
transversetemporal L-lateraloccipital R
inferiorparietal L-lateraloccipital R
precuneus L-lateraloccipital R
superiorparietal L-lateraloccipital R
supramarginal L-lateraloccipital R
paracentral L-lateraloccipital R
postcentral L-lateraloccipital R
precentral L-lateraloccipital R
cuneus L-lateraloccipital R
lateraloccipital L-lateraloccipital R
lingual L-lateraloccipital R
pericalcarine L-lateraloccipital R
caudalanteriorcingulate R-lateraloccipital R
isthmuscingulate R-lateraloccipital R
posteriorcingulate R-lateraloccipital R
rostralanteriorcingulate R-lateraloccipital R
frontalpole R-lateraloccipital R
lateralorbitofrontal R-lateraloccipital R
medialorbitofrontal R-lateraloccipital R
parsorbitalis R-lateraloccipital R
caudalmiddlefrontal R-lateraloccipital R
parsopercularis R-lateraloccipital R
parstriangularis R-lateraloccipital R
rostralmiddlefrontal R-lateraloccipital R
superiorfrontal R-lateraloccipital R
bankssts R-lateraloccipital R
entorhinal R-lateraloccipital R
fusiform R-lateraloccipital R
inferiortemporal R-lateraloccipital R
insula R-lateraloccipital R
middletemporal R-lateraloccipital R
parahippocampal R-lateraloccipital R
superiortemporal R-lateraloccipital R
temporalpole R-lateraloccipital R
transversetemporal R-lateraloccipital R
inferiorparietal R-lateraloccipital R
precuneus R-lateraloccipital R
superiorparietal R-lateraloccipital R
supramarginal R-lateraloccipital R
paracentral R-lateraloccipital R
postcentral R-lateraloccipital R
precentral R-lateraloccipital R
cuneus R-lateraloccipital R
caudalanteriorcingulate L-lingual R
isthmuscingulate L-lingual R
posteriorcingulate L-lingual R
rostralanteriorcingulate L-lingual R
frontalpole L-lingual R
lateralorbitofrontal L-lingual R
medialorbitofrontal L-lingual R
parsorbitalis L-lingual R
caudalmiddlefrontal L-lingual R
parsopercularis L-lingual R
parstriangularis L-lingual R
rostralmiddlefrontal L-lingual R
superiorfrontal L-lingual R
bankssts L-lingual R
entorhinal L-lingual R
fusiform L-lingual R
inferiortemporal L-lingual R
insula L-lingual R
middletemporal L-lingual R
parahippocampal L-lingual R
superiortemporal L-lingual R
temporalpole L-lingual R
transversetemporal L-lingual R
inferiorparietal L-lingual R
precuneus L-lingual R
superiorparietal L-lingual R
supramarginal L-lingual R
paracentral L-lingual R
postcentral L-lingual R
precentral L-lingual R
cuneus L-lingual R
lateraloccipital L-lingual R
lingual L-lingual R
pericalcarine L-lingual R
caudalanteriorcingulate R-lingual R
isthmuscingulate R-lingual R
posteriorcingulate R-lingual R
rostralanteriorcingulate R-lingual R
frontalpole R-lingual R
lateralorbitofrontal R-lingual R
medialorbitofrontal R-lingual R
parsorbitalis R-lingual R
caudalmiddlefrontal R-lingual R
parsopercularis R-lingual R
parstriangularis R-lingual R
rostralmiddlefrontal R-lingual R
superiorfrontal R-lingual R
bankssts R-lingual R
entorhinal R-lingual R
fusiform R-lingual R
inferiortemporal R-lingual R
insula R-lingual R
middletemporal R-lingual R
parahippocampal R-lingual R
superiortemporal R-lingual R
temporalpole R-lingual R
transversetemporal R-lingual R
inferiorparietal R-lingual R
precuneus R-lingual R
superiorparietal R-lingual R
supramarginal R-lingual R
paracentral R-lingual R
postcentral R-lingual R
precentral R-lingual R
cuneus R-lingual R
lateraloccipital R-lingual R
caudalanteriorcingulate L-pericalcarine R
isthmuscingulate L-pericalcarine R
posteriorcingulate L-pericalcarine R
rostralanteriorcingulate L-pericalcarine R
frontalpole L-pericalcarine R
lateralorbitofrontal L-pericalcarine R
medialorbitofrontal L-pericalcarine R
parsorbitalis L-pericalcarine R
caudalmiddlefrontal L-pericalcarine R
parsopercularis L-pericalcarine R
parstriangularis L-pericalcarine R
rostralmiddlefrontal L-pericalcarine R
superiorfrontal L-pericalcarine R
bankssts L-pericalcarine R
entorhinal L-pericalcarine R
fusiform L-pericalcarine R
inferiortemporal L-pericalcarine R
insula L-pericalcarine R
middletemporal L-pericalcarine R
parahippocampal L-pericalcarine R
superiortemporal L-pericalcarine R
temporalpole L-pericalcarine R
transversetemporal L-pericalcarine R
inferiorparietal L-pericalcarine R
precuneus L-pericalcarine R
superiorparietal L-pericalcarine R
supramarginal L-pericalcarine R
paracentral L-pericalcarine R
postcentral L-pericalcarine R
precentral L-pericalcarine R
cuneus L-pericalcarine R
lateraloccipital L-pericalcarine R
lingual L-pericalcarine R
pericalcarine L-pericalcarine R
caudalanteriorcingulate R-pericalcarine R
isthmuscingulate R-pericalcarine R
posteriorcingulate R-pericalcarine R
rostralanteriorcingulate R-pericalcarine R
frontalpole R-pericalcarine R
lateralorbitofrontal R-pericalcarine R
medialorbitofrontal R-pericalcarine R
parsorbitalis R-pericalcarine R
caudalmiddlefrontal R-pericalcarine R
parsopercularis R-pericalcarine R
parstriangularis R-pericalcarine R
rostralmiddlefrontal R-pericalcarine R
superiorfrontal R-pericalcarine R
bankssts R-pericalcarine R
entorhinal R-pericalcarine R
fusiform R-pericalcarine R
inferiortemporal R-pericalcarine R
insula R-pericalcarine R
middletemporal R-pericalcarine R
parahippocampal R-pericalcarine R
superiortemporal R-pericalcarine R
temporalpole R-pericalcarine R
transversetemporal R-pericalcarine R
inferiorparietal R-pericalcarine R
precuneus R-pericalcarine R
superiorparietal R-pericalcarine R
supramarginal R-pericalcarine R
paracentral R-pericalcarine R
postcentral R-pericalcarine R
precentral R-pericalcarine R
cuneus R-pericalcarine R
lateraloccipital R-pericalcarine R
lingual R-pericalcarine R
